username,followers_count,following_count,total_posts,avg_likes,avg_comments,engagement_rate,growth_rate
user_3078,43828,3303,1278,1652,244,0.0433,8.6
user_3079,836036,1412,2729,19397,1822,0.0254,13.27
user_3080,273670,1870,424,13495,625,0.0516,0.85
user_3081,856342,2713,1300,50093,2908,0.0619,8.65
user_3082,26592,2988,696,1256,138,0.0524,11.13
user_3083,292126,1323,608,11800,1654,0.0461,2.62
user_3084,787639,3376,1640,29231,1263,0.0387,10.59
user_3085,233041,3709,2625,16060,493,0.071,11.23
user_3086,351877,2995,2972,8922,1200,0.0288,12.13
user_3087,755296,3068,2546,46371,6444,0.0699,3.32
user_3088,125982,1181,2554,7939,444,0.0665,9.59
user_3089,257911,4813,1614,10147,700,0.0421,3.17
user_3090,69619,2686,585,2145,226,0.0341,10.56
user_3091,685688,3079,2591,29442,1851,0.0456,5.87
user_3092,309623,3069,723,5116,685,0.0187,8.16
user_3093,502643,4427,2888,6642,225,0.0137,5.07
user_3094,152175,3209,877,2710,67,0.0182,0.75
user_3095,171963,303,1304,3972,187,0.0242,1.03
user_3096,142826,378,604,6468,369,0.0479,-0.68
user_3097,756343,2641,2753,52520,1821,0.0718,8.51
user_3098,868869,2880,251,23020,656,0.0272,12.43
user_3099,99540,3094,2337,7511,888,0.0844,-1.65
user_3100,860414,1470,2941,66117,2734,0.08,-0.87
user_3101,628035,3451,1265,48436,6723,0.0878,5.78
user_3102,187994,2942,71,12901,875,0.0733,10.54
user_3103,311375,704,2183,11043,1183,0.0393,0.68
user_3104,30301,809,557,457,22,0.0158,2.62
user_3105,223724,1848,560,11145,571,0.0524,1.94
user_3106,515003,3021,1062,25290,2395,0.0538,4.78
user_3107,194783,4561,834,13537,1257,0.076,1.82
user_3108,697683,3476,1435,55618,6670,0.0893,3.99
user_3109,19752,304,2858,900,106,0.0509,10.39
user_3110,738565,3873,1672,25232,2704,0.0378,8.39
user_3111,885884,1926,2685,20386,1597,0.0248,-0.62
user_3112,669755,2807,438,6922,939,0.0117,8.84
user_3113,218029,2674,2376,9950,1004,0.0502,6.11
user_3114,908669,4171,883,44421,6606,0.0562,13.89
user_3115,57273,3054,205,3879,490,0.0763,2.92
user_3116,259503,4566,280,11760,302,0.0465,10.34
user_3117,617166,3784,1571,45764,2822,0.0787,10.42
user_3118,792327,1294,1316,42758,4033,0.0591,1.77
user_3119,120968,1058,2227,8325,947,0.0766,13.35
user_3120,378844,4364,2937,7721,706,0.0222,6.35
user_3121,601847,1560,781,42053,5138,0.0784,9.54
user_3122,11699,2009,243,669,37,0.0603,0.48
user_3123,197133,2558,1299,4320,189,0.0229,2.38
user_3124,535003,4808,199,12456,336,0.0239,7.96
user_3125,20169,2732,2087,1509,142,0.0819,3.42
user_3126,519652,1039,1667,6368,697,0.0136,6.49
user_3127,119413,4334,651,5060,315,0.045,4.36
user_3128,934667,304,1556,29856,2978,0.0351,8.89
user_3129,644552,4213,2125,36452,976,0.0581,6.28
user_3130,268926,4761,2790,18495,608,0.071,-1.92
user_3131,744537,4502,1983,26227,2917,0.0391,9.04
user_3132,523988,305,634,20898,1417,0.0426,5.18
user_3133,125481,1057,581,9879,1059,0.0872,3.81
user_3134,216400,1805,2441,14038,1798,0.0732,-0.4
user_3135,560873,2621,641,40833,5342,0.0823,1.75
user_3136,818114,3958,2155,33308,1411,0.0424,1.8
user_3137,179936,3047,1033,4747,395,0.0286,13.9
user_3138,393136,2853,2081,15265,1761,0.0433,5.35
user_3139,871848,3815,2200,52421,6322,0.0674,-1.28
user_3140,449330,4429,1980,7935,968,0.0198,0.36
user_3141,390954,3433,1077,11311,561,0.0304,-0.66
user_3142,39067,148,2959,518,23,0.0138,8.01
user_3143,699045,246,611,28146,2721,0.0442,1.17
user_3144,778622,2579,602,52884,6152,0.0758,6.48
user_3145,19073,927,1633,223,13,0.0124,4.29
user_3146,37035,1918,1121,2121,71,0.0592,11.67
user_3147,197049,2715,308,14832,1678,0.0838,3.45
user_3148,234782,1438,1588,6241,367,0.0281,5.79
user_3149,615661,2465,2946,36049,1500,0.061,10.26
user_3150,870794,619,1463,68145,2671,0.0813,5.37
user_3151,615805,2687,26,47638,2902,0.0821,11.48
user_3152,590738,1115,1203,15622,1516,0.029,9.25
user_3153,535670,471,259,9118,607,0.0182,4.98
user_3154,922941,2933,2006,18809,426,0.0208,6.57
user_3155,727331,1254,1466,43016,1402,0.0611,14.44
user_3156,458828,594,2603,27898,1611,0.0643,9.25
user_3157,746715,4216,1769,42709,4516,0.0632,13.38
user_3158,62929,3689,2137,2109,69,0.0346,1.04
user_3159,758771,1273,1923,16605,1542,0.0239,6.22
user_3160,753878,3222,2283,38186,1358,0.0525,13.45
user_3161,886296,817,1097,38870,1846,0.0459,3.48
user_3162,668689,3707,2873,40802,1729,0.0636,14.45
user_3163,781965,704,2397,31978,919,0.0421,-0.35
user_3164,288313,2496,867,9717,1042,0.0373,13.35
user_3165,88468,270,1331,2702,216,0.033,5.57
user_3166,35594,3716,2112,882,112,0.0279,-0.75
user_3167,995461,4327,2896,28472,935,0.0295,12.95
user_3168,192703,4452,2265,3206,124,0.0173,2.28
user_3169,46033,2619,1259,1578,94,0.0363,-1.62
user_3170,588421,1063,1524,7390,883,0.0141,0.31
user_3171,991669,2101,1352,22856,1365,0.0244,9.2
user_3172,74861,4035,2963,4661,340,0.0668,14.62
user_3173,708650,4993,2399,23231,1375,0.0347,-0.11
user_3174,294894,4949,715,16743,509,0.0585,5.85
user_3175,565749,4360,46,34047,4838,0.0687,1.07
user_3176,468016,3069,2385,23720,2165,0.0553,10.67
user_3177,79222,3731,2432,6108,747,0.0865,0.01
user_3178,637308,1493,979,7329,773,0.0127,2.08
user_3179,811658,4246,1546,50083,4349,0.0671,1.34
user_3180,794153,3060,1888,61241,1938,0.0796,7.39
user_3181,974658,622,392,68575,7101,0.0776,12.84
user_3182,545897,1382,1969,11874,477,0.0226,6.69
user_3183,970634,4803,264,31911,2357,0.0353,-1.01
user_3184,655801,4052,1860,14474,1473,0.0243,7.58
user_3185,204981,3184,1696,10677,1299,0.0584,11.56
user_3186,105211,4136,2545,6297,686,0.0664,0.25
user_3187,187321,275,144,6030,647,0.0356,-0.76
user_3188,443111,4250,556,21165,833,0.0496,1.19
user_3189,488689,2047,2773,28522,1853,0.0622,10.68
user_3190,924160,821,1939,36498,933,0.0405,8.06
user_3191,912297,4574,1655,63661,7227,0.0777,7.19
user_3192,861952,483,1445,55172,7935,0.0732,2.24
user_3193,457956,3149,1560,6652,361,0.0153,3.65
user_3194,851741,2779,550,45550,1430,0.0552,14.42
user_3195,30984,3457,2853,820,67,0.0286,2.09
user_3196,644235,3190,273,31584,4149,0.0555,13.33
user_3197,730182,915,2188,56211,5157,0.084,7.87
user_3198,6901,2843,680,493,12,0.0732,0.1
user_3199,163624,2961,1821,6269,919,0.0439,5.94
user_3200,223317,2465,1080,6790,867,0.0343,14.13
user_3201,294199,300,1385,7769,288,0.0274,5.12
user_3202,694045,3807,1056,32811,4588,0.0539,12.68
user_3203,992469,4706,1226,17861,1403,0.0194,2.36
user_3204,146788,968,2155,7111,486,0.0518,7.71
user_3205,639387,1223,2113,6453,515,0.0109,12.35
user_3206,536426,3253,1162,17524,2251,0.0369,13.65
user_3207,691658,482,1574,17564,1857,0.0281,6.26
user_3208,969616,885,1775,75615,2094,0.0801,8.87
user_3209,24429,2296,1985,1487,214,0.0696,-1.95
user_3210,575488,2312,764,19840,777,0.0358,2.3
user_3211,203380,947,1649,3355,392,0.0184,2.74
user_3212,442460,3682,986,20431,2098,0.0509,-0.41
user_3213,773577,4617,782,19294,856,0.026,2.75
user_3214,246127,3865,2829,11703,493,0.0496,3.46
user_3215,888700,296,813,60854,8102,0.0776,14.47
user_3216,761801,2479,763,40455,3016,0.0571,9.37
user_3217,18347,1040,1089,997,104,0.06,5.24
user_3218,673280,3360,1551,32231,2756,0.052,14.8
user_3219,557110,976,577,41732,4780,0.0835,0.6
user_3220,965163,3488,2014,72612,5976,0.0814,6.09
user_3221,565396,2657,545,25946,1488,0.0485,9.0
user_3222,916387,1124,2664,28777,1934,0.0335,-1.06
user_3223,483315,4072,859,20381,2683,0.0477,10.19
user_3224,8967,3849,22,206,16,0.0248,-0.3
user_3225,898151,4834,1071,48988,2339,0.0571,0.38
user_3226,537159,3201,1424,24175,3420,0.0514,0.71
user_3227,226371,3488,176,3900,481,0.0194,13.79
user_3228,209524,4623,2922,4994,136,0.0245,9.62
user_3229,730630,3541,1957,31836,4771,0.0501,9.14
user_3230,165685,756,1974,11951,1318,0.0801,7.44
user_3231,553467,3114,530,27478,1122,0.0517,2.98
user_3232,252537,803,706,14573,740,0.0606,8.56
user_3233,708548,637,1157,23900,2629,0.0374,4.97
user_3234,842531,1384,1432,42125,5112,0.0561,0.47
user_3235,560550,1897,1530,23160,1182,0.0434,9.72
user_3236,865645,3984,590,48596,2595,0.0591,0.2
user_3237,380551,3976,734,5152,308,0.0143,1.24
user_3238,936772,3367,1358,41715,4077,0.0489,11.9
user_3239,472082,4070,2306,14502,613,0.032,9.22
user_3240,873701,3205,2370,28686,962,0.0339,8.73
user_3241,61545,4352,2674,4755,514,0.0856,5.11
user_3242,235555,2248,1010,5367,650,0.0255,4.74
user_3243,224894,214,353,7148,608,0.0345,9.73
user_3244,728506,2048,2180,33287,2240,0.0488,10.58
user_3245,990470,3107,1664,69740,5311,0.0758,6.67
user_3246,303066,2134,381,11870,836,0.0419,14.48
user_3247,997868,4478,1900,61938,8968,0.0711,14.25
user_3248,568201,452,2868,39743,4763,0.0783,5.01
user_3249,360177,463,2164,11418,537,0.0332,11.95
user_3250,367936,94,2001,13794,964,0.0401,7.24
user_3251,251497,4207,2083,8792,797,0.0381,6.7
user_3252,974181,2517,2623,66536,6632,0.0751,-1.07
user_3253,444057,917,1997,5819,470,0.0142,7.76
user_3254,702692,68,395,22197,2781,0.0355,13.31
user_3255,486278,414,761,27989,3352,0.0645,11.26
user_3256,907295,3882,409,44984,3853,0.0538,11.37
user_3257,157104,629,2687,6369,834,0.0458,0.72
user_3258,694206,595,1260,33180,3903,0.0534,4.09
user_3259,715834,4200,843,17058,2067,0.0267,1.96
user_3260,45936,4923,2387,1844,266,0.0459,3.37
user_3261,686154,3089,2263,30958,1691,0.0476,7.85
user_3262,717948,4187,437,52469,2875,0.0771,4.2
user_3263,203056,4094,626,5738,777,0.0321,7.53
user_3264,968835,4376,587,68543,8251,0.0793,5.45
user_3265,226469,502,563,12477,1752,0.0628,2.87
user_3266,29141,4011,2298,332,9,0.0117,-0.38
user_3267,927578,1431,903,56326,5723,0.0669,13.16
user_3268,138478,1517,2588,1729,67,0.013,-1.81
user_3269,98359,2788,722,7850,671,0.0866,-1.97
user_3270,910711,1266,1243,64737,2605,0.0739,12.06
user_3271,155363,930,2913,4787,175,0.0319,14.95
user_3272,566856,3864,2740,15882,342,0.0286,10.36
user_3273,622827,3199,1642,22858,2329,0.0404,-1.74
user_3274,572139,134,2088,19985,1332,0.0373,1.85
user_3275,494158,4194,2655,17821,600,0.0373,14.52
user_3276,580111,1218,2965,18725,1160,0.0343,11.75
user_3277,24312,4214,1806,1300,54,0.0557,7.64
user_3278,961612,3179,1639,20673,2944,0.0246,2.03
user_3279,985422,3695,1477,68209,4201,0.0735,-1.76
user_3280,428387,2576,2438,28645,1816,0.0711,-1.65
user_3281,435995,2917,1603,18902,2441,0.049,8.4
user_3282,725188,3566,1934,50539,5266,0.077,-1.63
user_3283,501531,3417,97,13691,1537,0.0304,14.89
user_3284,886155,2244,1328,9951,1021,0.0124,1.12
user_3285,799843,3605,667,42667,6101,0.061,10.08
user_3286,497037,495,2207,20902,980,0.044,0.64
user_3287,250062,3676,572,12428,1846,0.0571,7.18
user_3288,844441,4066,1017,61605,7886,0.0823,-0.63
user_3289,409638,3925,301,31908,3081,0.0854,11.04
user_3290,436684,3387,1301,23760,2521,0.0602,7.94
user_3291,557659,311,1866,35402,3694,0.0701,-0.54
user_3292,58022,1898,1403,920,25,0.0163,12.43
user_3293,334373,4075,2507,7105,343,0.0223,7.3
user_3294,100071,2316,2337,6136,889,0.0702,13.67
user_3295,183268,141,1177,7366,659,0.0438,13.58
user_3296,998858,4272,2813,41170,2848,0.0441,13.65
user_3297,359918,4225,123,11374,1354,0.0354,-0.68
user_3298,490626,3359,785,25765,2272,0.0571,0.06
user_3299,289859,1032,2162,6655,144,0.0235,14.79
user_3300,815037,3493,2796,43917,5081,0.0601,6.29
user_3301,625141,2583,1616,13856,1596,0.0247,2.05
user_3302,556462,743,499,8050,333,0.0151,11.08
user_3303,928460,4170,2847,30755,4439,0.0379,2.49
user_3304,498660,205,2080,13054,641,0.0275,10.36
user_3305,77373,3638,1983,5588,444,0.078,12.23
user_3306,856684,1862,2668,11862,414,0.0143,11.33
user_3307,194021,4164,2162,4338,426,0.0246,2.66
user_3308,194718,1457,2360,9426,648,0.0517,4.83
user_3309,595305,1266,2092,25999,1713,0.0466,5.03
user_3310,64037,1460,1315,845,107,0.0149,6.35
user_3311,615106,3547,1548,6463,137,0.0107,0.85
user_3312,531836,4422,1209,42102,5209,0.089,5.69
user_3313,642269,4890,958,36043,3398,0.0614,6.68
user_3314,235213,601,781,8368,1240,0.0408,7.04
user_3315,205366,3444,673,8816,851,0.0471,11.94
user_3316,503420,1226,1689,14427,392,0.0294,6.79
user_3317,155249,4784,2705,5300,140,0.035,1.92
user_3318,287166,4382,2558,15918,2145,0.0629,9.27
user_3319,631585,1047,1951,45345,5865,0.0811,11.55
user_3320,661902,4126,1146,15150,984,0.0244,3.43
user_3321,223084,2781,1945,15353,1540,0.0757,8.97
user_3322,490536,3987,594,9079,759,0.0201,0.5
user_3323,61428,4102,2361,1538,224,0.0287,3.81
user_3324,679100,422,2963,8558,1228,0.0144,13.46
user_3325,322497,2298,1349,6403,946,0.0228,13.49
user_3326,638420,898,1297,47377,6284,0.0841,7.78
user_3327,188604,2606,1223,7951,1099,0.048,9.94
user_3328,541340,2372,59,8356,403,0.0162,12.52
user_3329,101689,553,2843,7848,1004,0.087,14.3
user_3330,703436,3239,539,50316,5643,0.0796,6.33
user_3331,447636,752,1659,28123,4082,0.0719,7.55
user_3332,657031,3675,2613,49502,4666,0.0824,5.07
user_3333,263307,364,2303,6690,207,0.0262,-0.78
user_3334,304568,2426,482,20876,2038,0.0752,5.19
user_3335,503754,1090,1271,29368,3208,0.0647,11.44
user_3336,972248,4428,1868,68915,3352,0.0743,11.68
user_3337,464547,3040,502,30559,2176,0.0705,13.17
user_3338,404850,307,2497,13867,1356,0.0376,-1.13
user_3339,136870,624,362,8788,603,0.0686,6.96
user_3340,285564,4719,1216,8102,556,0.0303,-0.17
user_3341,511259,1602,1482,16872,629,0.0342,1.41
user_3342,645863,4568,1222,11337,1613,0.0201,13.3
user_3343,783518,807,1641,59120,6950,0.0843,6.45
user_3344,292444,2860,2200,8881,179,0.031,10.9
user_3345,877313,1154,2418,40745,4870,0.052,-0.91
user_3346,11749,4574,2573,439,51,0.0417,5.09
user_3347,629419,3509,2151,48587,1033,0.0788,9.46
user_3348,681481,4042,1012,22797,1551,0.0357,0.27
user_3349,915995,253,2897,59080,5841,0.0709,3.54
user_3350,300631,2825,2928,21007,1656,0.0754,-0.9
user_3351,226019,2382,2410,9152,1108,0.0454,9.07
user_3352,427577,2042,2933,15594,1174,0.0392,14.51
user_3353,808655,2293,1209,50413,2016,0.0648,12.06
user_3354,598218,356,2360,44209,6495,0.0848,14.57
user_3355,670416,1737,1623,42132,2168,0.0661,12.38
user_3356,291524,4159,1213,7550,855,0.0288,12.54
user_3357,813467,1910,617,58717,2267,0.075,7.81
user_3358,818052,2011,664,30374,1906,0.0395,6.81
user_3359,938381,772,467,47234,3658,0.0542,4.91
user_3360,257553,829,2757,17565,790,0.0713,11.91
user_3361,449532,578,2922,10423,818,0.025,1.1
user_3362,720401,4943,2569,46765,1890,0.0675,-1.04
user_3363,380504,393,783,19684,1824,0.0565,14.11
user_3364,54352,3836,754,3942,418,0.0802,-1.94
user_3365,425127,3732,1662,9368,263,0.0227,14.61
user_3366,164856,258,2317,6503,866,0.0447,10.39
user_3367,4191,4786,620,286,12,0.0711,3.58
user_3368,951664,3456,2192,10797,532,0.0119,9.86
user_3369,877968,1361,2180,15675,1661,0.0197,11.9
user_3370,629864,2349,1000,49973,4044,0.0858,2.17
user_3371,196713,3386,1802,5828,494,0.0321,11.11
user_3372,443939,1997,2217,34755,1274,0.0812,11.67
user_3373,4631,969,2942,105,13,0.0255,2.24
user_3374,138244,2094,2410,4876,488,0.0388,-1.29
user_3375,305224,468,599,19137,719,0.0651,1.47
user_3376,221169,1799,802,12395,850,0.0599,1.41
user_3377,615641,2892,2388,31199,3910,0.057,-0.89
user_3378,414497,1149,2889,19519,1832,0.0515,10.34
user_3379,553959,3442,551,38245,1305,0.0714,4.46
user_3380,648099,2822,1532,17139,1173,0.0283,13.03
user_3381,707791,2530,2559,29000,1494,0.0431,2.29
user_3382,222972,1595,631,4656,406,0.0227,5.7
user_3383,778499,1120,2319,40260,5219,0.0584,8.86
user_3384,390878,1900,2025,10764,825,0.0296,12.92
user_3385,749321,4248,1120,25004,1908,0.0359,6.92
user_3386,509679,2989,1690,21909,3016,0.0489,4.35
user_3387,422818,1953,1435,5020,476,0.013,12.74
user_3388,745149,728,1455,12247,1146,0.018,3.27
user_3389,838831,1038,2240,48664,2630,0.0611,-0.65
user_3390,679832,2525,894,27212,2694,0.044,5.57
user_3391,705590,1657,2268,49769,4721,0.0772,11.35
user_3392,992120,2919,236,58165,4164,0.0628,-1.48
user_3393,8099,1552,395,85,12,0.012,7.96
user_3394,774974,1839,1629,41205,5548,0.0603,8.11
user_3395,419647,1475,30,6949,816,0.0185,13.79
user_3396,581780,2490,2959,37620,3380,0.0705,2.87
user_3397,97722,2092,1633,7759,621,0.0858,2.74
user_3398,966188,1328,2502,45588,2007,0.0493,5.49
user_3399,555399,2644,837,32099,1917,0.0612,4.07
user_3400,64936,4739,1316,1728,208,0.0298,10.52
user_3401,678974,2486,2998,27587,2179,0.0438,8.91
user_3402,224332,3853,710,15686,2112,0.0793,10.9
user_3403,960495,2255,1619,20861,818,0.0226,11.94
user_3404,726836,1077,1552,20778,1788,0.031,13.69
user_3405,774319,3589,1175,31886,3319,0.0455,5.33
user_3406,324064,3533,2922,19397,1691,0.0651,14.74
user_3407,488510,2291,1967,17738,2405,0.0412,1.67
user_3408,64530,2815,803,4835,718,0.0861,10.14
user_3409,430440,1223,2386,7150,250,0.0172,7.08
user_3410,270932,3280,2911,9741,359,0.0373,11.89
user_3411,553370,3400,1992,32995,1218,0.0618,6.11
user_3412,910719,4961,1896,23513,2552,0.0286,11.33
user_3413,614858,453,2688,34400,2354,0.0598,13.81
user_3414,626303,2775,804,13462,1552,0.024,10.45
user_3415,733176,3432,416,10204,741,0.0149,11.19
user_3416,871020,4213,1101,16088,1634,0.0203,-0.86
user_3417,148603,137,1523,11159,1339,0.0841,1.48
user_3418,875772,1208,2053,42582,3886,0.0531,14.56
user_3419,619727,4323,1634,40743,3672,0.0717,9.78
user_3420,963361,2907,479,32066,1009,0.0343,7.54
user_3421,142214,1431,2128,7322,537,0.0553,4.24
user_3422,640341,4731,2436,28589,2600,0.0487,-1.25
user_3423,573643,2114,2786,43712,3499,0.0823,4.28
user_3424,404082,2424,565,25186,3453,0.0709,6.48
user_3425,202139,367,2563,12358,1703,0.0696,1.59
user_3426,759994,1552,516,10065,1276,0.0149,0.94
user_3427,650714,2092,524,31544,2169,0.0518,6.64
user_3428,589315,4648,1112,25157,2849,0.0475,7.96
user_3429,452122,2072,2228,33886,2419,0.0803,2.08
user_3430,160210,168,1657,4488,225,0.0294,7.99
user_3431,93601,759,737,2703,174,0.0307,13.31
user_3432,30956,3607,1612,1200,35,0.0399,6.04
user_3433,239340,4190,1428,6470,408,0.0287,12.58
user_3434,630085,4459,288,11998,958,0.0206,13.76
user_3435,912349,3300,1966,63881,9212,0.0801,-0.43
user_3436,913735,467,1497,44845,2724,0.0521,-0.37
user_3437,470511,2653,2766,33074,4541,0.0799,6.09
user_3438,661799,3904,1561,45121,2244,0.0716,8.0
user_3439,965745,1151,884,28724,1287,0.0311,5.24
user_3440,829965,4471,2417,40121,3509,0.0526,3.55
user_3441,422486,3478,129,6685,718,0.0175,8.9
user_3442,604103,2311,2474,44744,1152,0.076,-1.96
user_3443,40279,4219,669,1542,75,0.0401,14.46
user_3444,372931,3684,2118,14006,1109,0.0405,1.95
user_3445,942392,558,1519,29395,1852,0.0332,13.59
user_3446,149702,2429,1130,6324,712,0.047,-0.15
user_3447,62063,3214,615,1714,148,0.03,2.05
user_3448,774887,737,998,28081,1147,0.0377,1.99
user_3449,255311,4802,750,16849,2296,0.075,14.93
user_3450,653184,1342,76,44676,2594,0.0724,-1.92
user_3451,691504,3955,2805,21639,2489,0.0349,8.87
user_3452,446377,3125,2263,19118,2320,0.048,12.78
user_3453,490934,3259,1803,34938,5073,0.0815,9.43
user_3454,520089,374,1721,7118,603,0.0148,4.17
user_3455,747434,2043,1306,53994,5402,0.0795,14.29
user_3456,209432,4026,131,5307,337,0.0269,13.19
user_3457,183051,4862,2832,10525,1138,0.0637,5.38
user_3458,98661,2820,730,5009,401,0.0548,7.75
user_3459,925483,4422,1221,45076,3466,0.0525,14.45
user_3460,944693,2633,967,66275,8695,0.0794,14.7
user_3461,698960,3607,45,11959,317,0.0176,5.65
user_3462,453776,3637,2477,15560,2095,0.0389,12.4
user_3463,472256,201,777,22516,2944,0.0539,3.13
user_3464,124257,1004,2598,8299,712,0.0725,4.32
user_3465,980062,4404,1820,24649,2063,0.0273,0.8
user_3466,873637,2421,1575,57839,3877,0.0706,1.56
user_3467,270054,1241,2816,10255,1530,0.0436,9.17
user_3468,976217,737,1861,22671,781,0.024,6.68
user_3469,834289,359,2313,52667,5094,0.0692,1.93
user_3470,560252,1552,1124,9167,995,0.0181,4.85
user_3471,419443,3177,681,19308,2731,0.0525,4.34
user_3472,924482,4618,928,13378,1624,0.0162,14.79
user_3473,804585,3417,2463,28119,2915,0.0386,12.51
user_3474,322909,3445,541,16815,591,0.0539,4.6
user_3475,755444,863,1876,36962,2535,0.0523,13.54
user_3476,633500,895,1779,24279,923,0.0398,3.82
user_3477,564359,1214,2993,22593,3040,0.0454,9.35
user_3478,113990,4812,2331,2949,346,0.0289,14.43
user_3479,70519,1817,809,2955,350,0.0469,4.63
user_3480,10503,404,1317,805,84,0.0846,9.56
user_3481,192775,1922,1749,13403,1151,0.0755,3.03
user_3482,982883,2074,191,19821,782,0.021,2.53
user_3483,620745,2867,284,7501,471,0.0128,7.76
user_3484,714226,3882,2006,53814,2034,0.0782,14.65
user_3485,148977,4325,1069,6982,797,0.0522,5.7
user_3486,571126,115,1512,27213,1111,0.0496,13.94
user_3487,912632,4965,1905,59001,6565,0.0718,13.54
user_3488,452495,4316,495,14492,1594,0.0355,2.31
user_3489,614777,4140,2423,26886,2143,0.0472,4.83
user_3490,27806,2571,1069,2163,81,0.0807,8.94
user_3491,177072,2631,53,10102,615,0.0605,6.81
user_3492,416384,1440,2331,8645,532,0.022,-0.37
user_3493,71119,1180,1181,1374,152,0.0215,14.89
user_3494,826146,2536,835,20074,698,0.0251,10.8
user_3495,186165,884,2942,11853,1514,0.0718,5.44
user_3496,842851,276,773,25855,3074,0.0343,8.51
user_3497,967649,3565,585,11125,491,0.012,-0.51
user_3498,630720,4587,481,47992,5446,0.0847,6.42
user_3499,471641,2493,1674,10319,1103,0.0242,13.82
user_3500,880381,777,2722,9392,1101,0.0119,13.24
user_3501,472027,3736,100,12555,559,0.0278,3.74
user_3502,920965,3672,2824,24361,986,0.0275,7.03
user_3503,408507,1086,1957,16152,819,0.0415,9.86
